ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	Accuracy	Addition	Duplication	Fluency	Grammar	Mistranslation	NonExistingWordForm	Omission	OverlyLitteral	Typography	Unintelligible	WordOrder
93	PA_offline	A1	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	In fact, these programs are so much more efficient than any program I could have ever written by hand.	3	0	0	0	0	0	0	0	0	0	0	0	0
93	PA_offline	A2	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	In fact, these programs are so much more efficient than any program I could have ever written by hand.	3	0	0	0	0	0	0	0	0	0	0	0	0
93	PA_online	A1	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	The fact is that these programs are so much more efficient than any program I've ever had of hand writing.	3	0	0	0	0	0	2	0	0	0	0	0	0
93	PA_online	A2	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	The fact is that these programs are so much more efficient than any program I've ever had of hand writing.	3	0	0	0	0	0	0	0	0	2	0	0	0
93	TF_offline	A1	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	The fact is that these programs are much more efficient than any program I could ever write by hand.	3	0	0	0	0	0	1	0	0	0	0	0	0
93	TF_offline	A2	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	The fact is that these programs are much more efficient than any program I could ever write by hand.	3	0	0	0	0	0	1	0	0	0	0	0	0
93	TF_online	A1	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	In fact, these programs are so much more efficient than any program I've ever written by hand.	3	0	0	0	0	0	1	0	0	0	0	0	0
93	TF_online	A2	Tatsache ist, diese Programme sind so viel effizienter als jedes Programm, das ich je von Hand schreiben hätte können.	In fact, they are programs that are much more efficient than programs I could have ever written by hand.	In fact, these programs are so much more efficient than any program I've ever written by hand.	3	0	0	0	0	0	0	0	0	0	0	0	0
94	PA_offline	A1	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side budget calendar bubble.	-0.05	0	0	0	0	0	1	0	0	0	0	0	0
94	PA_offline	A2	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side budget calendar bubble.	-0.05	0	0	0	0	0	2	0	0	0	0	0	0
94	PA_online	A1	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side of a too hyperinflated.	-0.05	0	0	0	0	0	1	0	0	0	0	0	0
94	PA_online	A2	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side of a too hyperinflated.	-0.05	0	0	0	0	0	2	0	0	0	0	0	0
94	TF_offline	A1	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side response hyperinflateral.	-0.05	0	0	0	0	0	1	0	0	0	0	0	0
94	TF_offline	A2	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme form of an innate side response hyperinflateral.	-0.05	0	0	0	0	0	2	0	0	0	0	0	0
94	TF_online	A1	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme shape of an innate side bybybybycatch, which was inflated.	-0.05	0	1	0	0	0	2	0	0	0	0	0	0
94	TF_online	A2	Er hatte eine extreme Form einer angeborenen Nebennierenrindenhyperblasie.	What he had was an extreme form of a condition called congenital adrenal hyperplasia.	He had an extreme shape of an innate side bybybybycatch, which was inflated.	-0.05	0	0	0	0	0	3	0	0	0	0	1	0
95	PA_offline	A1	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starneight, probably never seen this before.	0.95	0	0	0	0	0	1	1	0	0	0	0	0
95	PA_offline	A2	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starneight, probably never seen this before.	0.95	0	0	0	0	0	1	0	0	0	0	0	0
95	PA_online	A1	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is star eight, probably never before that.	0.95	0	0	0	0	0	2	0	1	0	0	0	0
95	PA_online	A2	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is star eight, probably never before that.	0.95	0	1	0	0	0	1	0	1	0	0	0	0
95	TF_offline	A1	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starfish, probably never seen this before.	0.95	0	0	0	0	0	2	0	0	0	0	0	0
95	TF_offline	A2	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starfish, probably never seen this before.	0.95	0	0	0	0	0	1	0	0	0	0	0	0
95	TF_online	A1	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starry night, probably never seen this before.	0.95	0	0	0	0	0	1	0	0	0	0	0	0
95	TF_online	A2	Das ist Sternennacht, wohl niemals zuvor so gesehen.	This is ''The Starry Night,'' I think, never seen like this before.	This is starry night, probably never seen this before.	0.95	0	0	0	0	0	1	0	0	0	0	0	0
96	PA_offline	A1	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they survived this famine for 18 years by eating and playing the next day.	3.77	0	0	0	0	0	0	0	1	0	0	0	0
96	PA_offline	A2	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they survived this famine for 18 years by eating and playing the next day.	3.77	0	0	0	0	0	0	0	1	0	0	0	0
96	PA_online	A1	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for 18 years to get that famine by putting them on a day and played the next one.	3.77	0	0	0	0	1	4	0	0	0	0	0	1
96	PA_online	A2	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for 18 years to get that famine by putting them on a day and played the next one.	3.77	0	2	0	0	0	4	0	0	0	0	0	0
96	TF_offline	A1	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for 18 years this famine by eating on one day and playing the next one.	3.77	0	0	0	0	0	1	0	0	0	0	0	1
96	TF_offline	A2	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for 18 years this famine by eating on one day and playing the next one.	3.77	0	0	0	0	0	1	0	0	2	0	0	0
96	TF_online	A1	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for so 18 years of famine by paying attention to a day and playing the next one.	3.77	0	0	0	0	0	4	0	0	0	0	0	1
96	TF_online	A2	Und laut Herodotus überlebten sie so 18 Jahre lang diese Hungersnot, indem sie an einem Tag aßen und am nächsten spielten.	And according to Herodotus, they passed 18 years this way, surviving through a famine by eating on one day and playing games on the next.	And according to Herodotus, they lived for so 18 years of famine by paying attention to a day and playing the next one.	3.77	0	1	0	0	0	3	0	0	0	0	0	0
97	PA_offline	A1	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language was underheld by subamene-net Rang.	3.78	0	0	0	0	0	0	0	0	0	0	1	0
97	PA_offline	A2	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language was underheld by subamene-net Rang.	3.78	0	0	0	0	0	4	0	0	0	0	0	0
97	PA_online	A1	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language undergeals from subordination in the other time was.	3.78	0	0	0	0	0	0	0	0	0	0	1	0
97	PA_online	A2	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language undergeals from subordination in the other time was.	3.78	0	3	0	0	0	1	0	2	1	0	0	0
97	TF_offline	A1	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language was signed by the bottom line.	3.78	0	0	0	0	0	0	0	0	0	0	1	0
97	TF_offline	A2	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What the language was signed by the bottom line.	3.78	0	0	0	0	0	4	0	0	0	0	0	0
97	TF_online	A1	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What those of the language have been subordinating with is the language of subset fours.	3.78	0	0	0	0	0	0	0	0	0	0	1	0
97	TF_online	A2	Wobei denen die Sprache untergeordnet von untergeordnetem Rang war.	And for them language had inferior importance.	What those of the language have been subordinating with is the language of subset fours.	3.78	0	3	0	0	0	4	0	0	0	0	0	0
98	PA_offline	A1	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And that was, in a way, the first of people who developed gadgets.	2.42	0	0	0	0	0	2	0	0	0	0	0	0
98	PA_offline	A2	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And that was, in a way, the first of people who developed gadgets.	2.42	0	0	0	0	0	1	0	0	0	0	0	0
98	PA_online	A1	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And that was sort of the first game machines that were developed by people.	2.42	0	0	0	0	0	1	0	0	0	0	0	0
98	PA_online	A2	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And that was sort of the first game machines that were developed by people.	2.42	0	1	0	0	0	2	0	0	0	0	0	0
98	TF_offline	A1	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And these were the first machines that were designed to do these things.	2.42	0	1	0	0	0	1	0	1	0	0	0	0
98	TF_offline	A2	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And these were the first machines that were designed to do these things.	2.42	0	6	0	0	0	1	0	1	0	0	0	0
98	TF_online	A1	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And these were the first of people to sort of developed game devices.	2.42	0	0	0	0	0	1	0	0	0	0	0	1
98	TF_online	A2	Und das waren sozusagen die ersten von Menschen entwickelten Spielgeräte.	And these represent the first game equipment designed by human beings.	And these were the first of people to sort of developed game devices.	2.42	0	1	0	0	0	2	0	0	0	0	0	0
99	PA_offline	A1	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the whole time I collected more and more know.	0.87	0	0	0	1	0	1	0	0	0	0	0	0
99	PA_offline	A2	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the whole time I collected more and more know.	0.87	0	0	0	0	0	1	0	0	0	0	0	0
99	PA_online	A1	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the very time I collected more and more know.	0.87	0	0	0	1	0	2	0	0	0	0	0	0
99	PA_online	A2	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the very time I collected more and more know.	0.87	0	0	0	0	0	2	0	0	0	0	0	0
99	TF_offline	A1	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And I was collecting more and more.	0.87	0	0	0	1	0	0	0	1	0	0	0	0
99	TF_offline	A2	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And I was collecting more and more.	0.87	0	0	0	0	0	0	0	3	0	0	0	0
99	TF_online	A1	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the very time I gathered more and more.	0.87	0	0	0	0	0	1	0	0	0	0	0	0
99	TF_online	A2	Und die ganz Zeit sammelte ich mehr und mehr wissen.	And all the while, I was amassing more and more knowledge.	And the very time I gathered more and more.	0.87	0	0	0	0	0	2	0	0	0	0	0	0
100	PA_offline	A1	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	It would have been without environmental demands, but it's still so much more important. It's like Gaza.	3	0	1	0	1	0	2	0	1	0	0	0	0
100	PA_offline	A2	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	It would have been without environmental demands, but it's still so much more important. It's like Gaza.	3	0	2	0	0	0	2	0	1	0	0	0	0
100	PA_online	A1	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	That would be without the environmental therausal demand, but the power it still does so much more.	3	0	0	0	1	0	2	1	1	0	0	0	0
100	PA_online	A2	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	That would be without the environmental therausal demand, but the power it still does so much more.	3	0	2	0	0	0	3	0	2	1	0	0	0
100	TF_offline	A1	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	It would have been without the environmental requirements, but it's much more important.	3	0	0	0	1	0	2	0	1	0	0	0	0
100	TF_offline	A2	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	It would have been without the environmental requirements, but it's much more important.	3	0	0	0	0	0	1	0	1	0	0	0	0
100	TF_online	A1	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	That would be it without environmental environmental demands, but it would have been a little bit like this.	3	0	0	1	0	0	4	0	1	0	0	0	0
100	TF_online	A2	Das wäre es auch ohne die Umweltherausforderung gewesen, aber die macht es noch so viel wichtiger.	It would have been, even without the environmental constraint, but the environmental constraint just makes it so much greater.	That would be it without environmental environmental demands, but it would have been a little bit like this.	3	0	8	1	0	0	2	0	3	1	0	0	0
101	PA_offline	A1	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	During the last three decades, the crime rate in America is down immense.	4.31	0	0	0	0	1	1	0	0	0	0	0	0
101	PA_offline	A2	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	During the last three decades, the crime rate in America is down immense.	4.31	0	1	0	0	0	1	0	0	1	0	0	0
101	PA_online	A1	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	And during the last three decades, the crime rate is in America, it's dropped tremendously.	4.31	0	0	0	0	0	1	0	0	0	0	0	0
101	PA_online	A2	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	And during the last three decades, the crime rate is in America, it's dropped tremendously.	4.31	0	3	0	0	0	1	0	0	0	0	0	0
101	TF_offline	A1	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	Over the last three decades, the decline in the decline in America has been immense.	4.31	0	0	1	0	1	0	0	1	0	0	0	0
101	TF_offline	A2	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	Over the last three decades, the decline in the decline in America has been immense.	4.31	0	1	2	0	0	0	0	1	0	0	0	0
101	TF_online	A1	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	While the last three decades have been the crime rate in America has been down enormously.	4.31	0	0	0	0	0	3	0	0	0	1	0	0
101	TF_online	A2	Während der letzten drei Jahrzehnte ist die Verbrechensrate in Amerika immens gesunken.	There's been this huge decline in crime in America over the last three decades.	While the last three decades have been the crime rate in America has been down enormously.	4.31	0	2	0	0	0	3	0	0	0	0	0	0
102	PA_offline	A1	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you think you're a wonderful person inside and outside, there's nothing you can't wear.	3.35	0	0	0	0	0	0	0	1	0	0	0	0
102	PA_offline	A2	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you think you're a wonderful person inside and outside, there's nothing you can't wear.	3.35	0	0	0	0	0	1	0	0	0	0	0	0
102	PA_online	A1	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you believe you're inside and outside there is a wonderful person, then there's nothing you don't have.	3.35	0	0	0	0	0	1	0	0	0	0	0	2
102	PA_online	A2	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you believe you're inside and outside there is a wonderful person, then there's nothing you don't have.	3.35	0	2	0	0	0	2	0	0	0	0	0	2
102	TF_offline	A1	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you think you're inside and outside, you're a wonderful person, there's nothing you can't wear.	3.35	0	0	1	0	0	0	0	1	0	0	0	1
102	TF_offline	A2	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you think you're inside and outside, you're a wonderful person, there's nothing you can't wear.	3.35	0	0	1	0	0	0	0	0	0	0	0	6
102	TF_online	A1	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you believe you're inside and outside, you're a wonderful person, there's nothing you don't have.	3.35	0	0	1	0	0	1	0	1	0	0	0	1
102	TF_online	A2	Wenn Sie glauben, dass Sie innen und aussen eine wunderbare Person sind, dann gibt es nichts, was Sie nicht tragen können.	If you believe you're a beautiful person inside and out, there is no look that you can't pull off.	If you believe you're inside and outside, you're a wonderful person, there's nothing you don't have.	3.35	0	1	1	0	0	2	0	2	0	1	0	4
103	PA_offline	A1	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I brought with you a project I want to introduce you to now.	3.46	0	0	0	0	0	0	0	0	0	0	0	1
103	PA_offline	A2	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I brought with you a project I want to introduce you to now.	3.46	0	0	0	0	0	0	0	0	1	0	0	0
103	PA_online	A1	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I've got you a project that I'm going to show you now.	3.46	0	0	0	0	2	1	0	0	0	0	0	0
103	PA_online	A2	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I've got you a project that I'm going to show you now.	3.46	0	0	0	0	0	2	0	0	0	0	0	0
103	TF_offline	A1	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I brought you a project that I want to introduce you to now.	3.46	0	0	0	0	0	0	0	0	0	0	0	1
103	TF_offline	A2	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And I brought you a project that I want to introduce you to now.	3.46	0	0	0	0	0	0	0	0	0	0	0	0
103	TF_online	A1	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And there I have a project with you, which I'm going to introduce to you now.	3.46	0	0	0	0	0	2	0	0	1	0	0	0
103	TF_online	A2	Und da habe ich Euch ein Projekt mitgebracht, das ich Euch jetzt mal vorstellen will.	I've brought along a project I'd like to introduce to you.	And there I have a project with you, which I'm going to introduce to you now.	3.46	0	1	0	0	0	0	0	0	1	0	0	0
104	PA_offline	A1	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now language is not just the whole set of the vocabulary or a series of grammar rules.	0.77	0	0	0	1	0	0	0	0	0	1	0	0
104	PA_offline	A2	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now language is not just the whole set of the vocabulary or a series of grammar rules.	0.77	0	0	0	0	0	1	0	0	0	1	0	0
104	PA_online	A1	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the sum of the vocabulary or a series of grammar rules.	0.77	0	0	0	0	0	0	0	0	0	0	0	0
104	PA_online	A2	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the sum of the vocabulary or a series of grammar rules.	0.77	0	0	0	0	0	1	0	0	0	0	0	0
104	TF_offline	A1	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the whole of the vocabulary or a series of grammatics.	0.77	0	0	0	1	0	0	1	0	0	0	0	0
104	TF_offline	A2	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the whole of the vocabulary or a series of grammatics.	0.77	0	0	0	0	0	2	0	0	0	0	0	0
104	TF_online	A1	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the whole of the vocabulary, or a series of grammar rules.	0.77	0	0	0	1	0	0	0	0	0	0	0	0
104	TF_online	A2	Nun ist eine Sprache nicht nur die Gesamtheit des Vokabulars oder eine Reihe von Grammatikregeln.	Now, a language is not just a body of vocabulary or a set of grammatical rules.	Now, a language is not just the whole of the vocabulary, or a series of grammar rules.	0.77	0	0	0	0	0	1	0	0	0	1	0	0
105	PA_offline	A1	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Dtrotzdessen is a political debate in our country.	2.1	0	0	0	0	0	0	1	1	0	0	0	0
105	PA_offline	A2	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Dtrotzdessen is a political debate in our country.	2.1	0	0	0	0	0	2	0	1	0	0	0	0
105	PA_online	A1	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Trotzdessen is a political argument in our country.	2.1	0	0	0	0	0	1	1	1	0	0	0	0
105	PA_online	A2	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Trotzdessen is a political argument in our country.	2.1	0	0	0	0	0	1	0	1	0	0	0	0
105	TF_offline	A1	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Trotzes have a political debate in our country.	2.1	0	0	0	0	0	1	1	0	0	0	0	0
105	TF_offline	A2	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Trotzes have a political debate in our country.	2.1	0	0	0	0	0	3	0	1	0	0	0	0
105	TF_online	A1	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Troll of that, there's a political argument in our country.	2.1	0	0	0	0	0	2	0	0	0	0	0	0
105	TF_online	A2	Trotzdessen gibt es eine politische Auseinandersetzung in unserem Land.	However there is a political battle in our country.	Troll of that, there's a political argument in our country.	2.1	0	0	0	0	0	3	0	0	0	0	0	0
106	PA_offline	A1	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to talk to the brows anymore.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	PA_offline	A2	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to talk to the brows anymore.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	PA_online	A1	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to deal with the bordpersonal.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	PA_online	A2	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to deal with the bordpersonal.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	TF_offline	A1	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to talk to the brother-person anymore.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	TF_offline	A2	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to talk to the brother-person anymore.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
106	TF_online	A1	Ich musste nicht mehr mit dem Bordpersonal reden.	I didn't have to talk to the flight attendant anymore.	I didn't have to deal with the brothman anymore.	2.25	0	0	0	0	0	1	0	0	0	0	0	0
