ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
103	PA_offline	A2	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Als ich das iPad sah, sah ich es als ein Geschichtenerzählen, das die Leser überall auf der Welt verbinden konnte.	3	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000100000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
103	PA_online	A1	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Und wenn ich also das iPad sah, sah ich es als ein Erzählwerkzeug, das Leser überall auf der Welt verbinden konnte.	3	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000
103	PA_online	A2	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Und wenn ich also das iPad sah, sah ich es als ein Erzählwerkzeug, das Leser überall auf der Welt verbinden konnte.	3	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	010000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000
103	TF_offline	A1	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Als ich das iPad sah, sah ich es als ein Geschichtenwerkzeug, das Leser auf der ganzen Welt verbinden konnte.	3	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
103	TF_offline	A2	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Als ich das iPad sah, sah ich es als ein Geschichtenwerkzeug, das Leser auf der ganzen Welt verbinden konnte.	3	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000010000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
103	TF_online	A1	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Und wenn ich die iPad sah, sah ich sie als Geschichtenerzählung, die die Leser überall auf der Welt verbinden konnte.	3	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00010000010001000000000	00000000000000000000000	00000000000000000000000	00000000000010000000000	00000000000100000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
103	TF_online	A2	And so when I saw the iPad, I saw it as a storytelling device that could connect readers all over the world.	Als ich das iPad sah, sah ich es als Gerät zum Geschichtenerzählen, das Leser auf der ganzen Welt verbinden kann.	Und wenn ich die iPad sah, sah ich sie als Geschichtenerzählung, die die Leser überall auf der Welt verbinden konnte.	3	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	01010000000000000000000	00000000000000000000000	00000000000000000000000	00000000000100000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
104	PA_offline	A1	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000100000000	00000000000000	00000000000000	00000000000000
104	PA_offline	A2	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000010000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000
104	PA_online	A1	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000100000000	00000000000000	00000000000000	00000000000000
104	PA_online	A2	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000010000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000
104	TF_offline	A1	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Haben wir das. Warum nicht?	-0.07	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000001000000	000001000000	000000000000	000000000000	000000000000
104	TF_offline	A2	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Haben wir das. Warum nicht?	-0.07	000000000000	000000000000	000000000000	000000000000	000000000000	000001000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
104	TF_online	A1	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000100000000	00000000000000	00000000000000	00000000000000
104	TF_online	A2	What about polio? Let 's have that. Why not?	Was ist mit Kinderlähmung? Nehmen wir das. Warum nicht?	Was ist mit Polio? Lassen Sie uns das haben. Warum nicht?	-0.07	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000010000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000
105	PA_offline	A1	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Mit der linken Seite haben sie intuitiv genommen und dann das Salz reichen, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000	000100000000000000000	000000000000000000000	000000000000000000000	000000000000100000000	000000000000000000000	000000000000000000000	000000100100000000000	100000000000001000000	000000000000000000000	000000000000000000000	000000000000000000000
105	PA_offline	A2	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Mit der linken Seite haben sie intuitiv genommen und dann das Salz reichen, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000100000100000000	000100000000000000000	000000000000000000000	000000000100000000000	000000000000000000000	000000000000000000000	000000000000001000000	000000000000000000000
105	PA_online	A1	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Links haben sie nur intuitiv mit den anderen kommen und dann schicken sie mich das Salz, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000000	000001000000000000000000	000000000000000000000000	000000000000000000000000	000000000000010000000000	000000000000000000000000	000000000000000000000000	000001000000000000000000	000000000001000000001010	000000000000000000000000	000000000000000000000000	000000000000000000000000
105	PA_online	A2	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Links haben sie nur intuitiv mit den anderen kommen und dann schicken sie mich das Salz, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000010000000000	000000000001000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	100000000000000001000000	000000000000000000000000
105	TF_offline	A1	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Links nahmen sie es einfach intuitiv und reichen mir das Salz, so wie es hoffentlich nicht Zucker sein würde.	6.65	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000010000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000010000	000000000000000000000	000000000000000000000	000000000000000000000
105	TF_offline	A2	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Links nahmen sie es einfach intuitiv und reichen mir das Salz, so wie es hoffentlich nicht Zucker sein würde.	6.65	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000010000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000100000000	000000000000000000000
105	TF_online	A1	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Mit links würden sie einfach intuitiv intuitiv anfangen und dann vorbeireichen und mir das Salz schenken, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000000	000000000000000000000000	000000100010000000000000	000000000000000000000000	000000000000000000000000	000000010000000100000000	000000000000000000000000	000010000000000000000000	000000000000000000100000	000000000000000000000000	000000000000000000000000	000000000000000000000000
105	TF_online	A2	With the left they 'd just intuitively grab it and then pass me the salt, as it hopefully won 't be sugar.	Und beim linken einfach intuitiv zugreifen und mir dann hoffentlich, dass kein Zucker drin ist, das Salz eben entsprechend geben.	Mit links würden sie einfach intuitiv intuitiv anfangen und dann vorbeireichen und mir das Salz schenken, wie es hoffentlich nicht Zucker wird.	6.65	000000000000000000000000	000000001000000000000000	000000100000000000000000	000000000000000000000000	000000000000000000000000	001000000000000100000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000000000000	000000000000000001000000	000000000000000000000000
106	PA_offline	A1	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man eine hundert Prozent erneuerbare Energien erreichen kann.	1.05	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000
106	PA_offline	A2	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man eine hundert Prozent erneuerbare Energien erreichen kann.	1.05	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
106	PA_online	A1	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man einen hundert Prozent erneuerbarer Energien erreicht.	1.05	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000001000000	000000000000000	000000000000000	000000000000000
106	PA_online	A2	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man einen hundert Prozent erneuerbarer Energien erreicht.	1.05	000000000000000	000000000000000	000000000000000	000000000000000	000000001000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000
106	TF_offline	A1	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man 100 Prozent erneuerbare Energien erreicht.	1.05	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000
106	TF_offline	A2	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man 100 Prozent erneuerbare Energien erreicht.	1.05	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000	00000000000000
106	TF_online	A1	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man einen 100 Prozent erneuerbarer Energien erreichen kann.	1.05	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
106	TF_online	A2	The title of the presentation was, how to reach one hundred percent renewable energies.	Und der Titel des Vortrages war, ja wie man zu hundert Prozent Erneuerbare kommt.	Der Titel der Präsentation war, wie man einen 100 Prozent erneuerbarer Energien erreichen kann.	1.05	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000010000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
107	PA_offline	A1	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat kein Stück Papier, er hat keinen Bleistift, er hat keine Tonbandpause.	2.67	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000010	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
107	PA_offline	A2	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat kein Stück Papier, er hat keinen Bleistift, er hat keine Tonbandpause.	2.67	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000010	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
107	PA_online	A1	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat nicht ein Stück Papier, er hat nicht eine Arbeit als Bleistift, er hat keine Klebeband, er hat keine Losselung.	2.67	0000000000000000000000000	0000000000010000000000000	0000000000000000000010000	0000000000000000000000000	0000000000100000010000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000100000	0000000000000000001000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000
107	PA_online	A2	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat nicht ein Stück Papier, er hat nicht eine Arbeit als Bleistift, er hat keine Klebeband, er hat keine Losselung.	2.67	0000000000000000000000000	0000000000010000000010000	0000000000000000000000000	0000000000000000000000000	0010000001000000010000000	0000000000000000001000000	0000000000000000000000010	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000
107	TF_offline	A1	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat kein Papier, er hat keinen Bleistift, er hat kein Klebeband.	2.67	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000001	000000000000010	000000000000000	000000000000000	000000000000000
107	TF_offline	A2	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat kein Papier, er hat keinen Bleistift, er hat kein Klebeband.	2.67	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000010	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000
107	TF_online	A1	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat keine Arbeit, die er nicht hat, er hat keinen Bleistift, er hat keinen Band, er hat keine Reeckregel.	2.67	0000000000000000000000000	0001000000000000000000000	0000000000000000000010000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0001000000000000000100000	0000000000000000001000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000
107	TF_online	A2	He doesn 't have a piece of paper, he doesn 't have a pencil, he doesn 't have a tape recorder.	Er hat kein Stück Papier, er hat keinen Stift, er hat keinen Kassettenrekorder.	Er hat keine Arbeit, die er nicht hat, er hat keinen Bleistift, er hat keinen Band, er hat keine Reeckregel.	2.67	0000000000000000000000000	0000010000000000000010000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0001000000000000001000000	0000000000000000000000010	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000	0000000000000000000000000
108	PA_offline	A1	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber ein paar waren brillant, und wir haben uns durchgebrochen.	1.38	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000010	0000000000000000000	0000000000000000000	0000000000000000000
108	PA_offline	A2	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber ein paar waren brillant, und wir haben uns durchgebrochen.	1.38	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000001000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
108	PA_online	A1	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brilliant, und wir haben uns durchgebrochen.	1.38	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000010	000000000000000000	000000000000000000	000000000000000000
108	PA_online	A2	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brilliant, und wir haben uns durchgebrochen.	1.38	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
108	TF_offline	A1	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brillant, und wir haben uns durchgemacht.	1.38	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000010	000000000000000000	000000000000000000	000000000000000000
108	TF_offline	A2	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brillant, und wir haben uns durchgemacht.	1.38	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000001000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
108	TF_online	A1	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brillant, und wir zerbrachen uns.	1.38	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000100	00000000000000000	00000000000000000	00000000000000000
108	TF_online	A2	Most of our ideas were crazy, but a few were brilliant, and we broke through.	Die meisten unserer Ideen waren verrückt, aber es waren ein paar brillante dabei, und wir schafften den Durchbruch.	Die meisten unserer Ideen waren verrückt, aber einige waren brillant, und wir zerbrachen uns.	1.38	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000100	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000
109	PA_offline	A1	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Also, Filmemachen war die Art, wie man Bilder und Geschichten zusammenfügt, und das machte Sinn.	3.55	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
109	PA_offline	A2	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Also, Filmemachen war die Art, wie man Bilder und Geschichten zusammenfügt, und das machte Sinn.	3.55	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
109	PA_online	A1	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Also, Filmemacher war der Weg, Bilder zu stellen und gemeinsam zu finden, und das machte Sinn.	3.55	00000000000000000000	00000000000010000000	00000000000000000000	00000000000000000000	00000000000000000000	00100000000000000000	00000000000000000000	00000000000100000000	00000000100000000000	00000000000000000000	00000000000000000000	00000000100000000000
109	PA_online	A2	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Also, Filmemacher war der Weg, Bilder zu stellen und gemeinsam zu finden, und das machte Sinn.	3.55	00000000000000000000	00000000000010000000	00000000000000000000	00000000000000000000	00000000000000000000	00100000000000000000	00000000000000000000	00000000100000000000	00000000100000000000	00000000000000000000	00000000000000000000	00000000000000000000
109	TF_offline	A1	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Filmemachen war also der Weg Bilder und Geschichten zusammenzubringen, und das machte Sinn.	3.55	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000001000000000	000000000000000	000000000000000
109	TF_offline	A2	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Filmemachen war also der Weg Bilder und Geschichten zusammenzubringen, und das machte Sinn.	3.55	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000001000000000	000000000000000	000000000000000
109	TF_online	A1	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Filmemacher, die zu machen, war also die Art, Bilder und Geschichten zusammen zu bringen, und das machte Sinn.	3.55	00000000000000000000000	01000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	10000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000100000000	00000000000000000000000	00000000000000000000000
109	TF_online	A2	So, filmmaking was the way to put pictures and stories together, and that made sense.	Also waren Filme der Weg, Bilder und Geschichten zusammenzuführen. Das passte zusammen.	Filmemacher, die zu machen, war also die Art, Bilder und Geschichten zusammen zu bringen, und das machte Sinn.	3.55	00000000000000000000000	00100000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	10000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000100000000	00000000000000000000000	00000000000000000000000
110	PA_offline	A1	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir arbeiten auch jetzt daran, dieselben Werkzeuge zu benutzen, um sofort Impfstoffe zu sammeln.	1.97	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000010	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000010000000000000
110	PA_offline	A2	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir arbeiten auch jetzt daran, dieselben Werkzeuge zu benutzen, um sofort Impfstoffe zu sammeln.	1.97	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000010010	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
110	PA_online	A1	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir sind jetzt auch an der Verwendung derselben Werkzeuge, um nach oben zu kommen, mit unmittelbar bestehenden Impfstoffen.	1.97	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0001000000000000000000	0010000000001000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
110	PA_online	A2	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir sind jetzt auch an der Verwendung derselben Werkzeuge, um nach oben zu kommen, mit unmittelbar bestehenden Impfstoffen.	1.97	0000000000000000000000	0000000000000000000100	0000000000000000000000	0000000000000000000000	0000000000000000000000	0010000000000000001010	0000000000000000000000	0000000000000000000000	0000000000001000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
110	TF_offline	A1	But also, we 're now working on using these same tools to come up with instant sets of vaccines.	Aber genauso arbeiten wir momentan daran, die gleichen Ansätze für die Entwicklung von Impfstoffen einzusetzen.	Aber wir arbeiten jetzt auch daran, diese gleichen Werkzeuge zu nutzen, um unmittelbar Impfungen von Impfstoffen zu finden.	1.97	000000000000000000000	000000000000000000000	000000000000000100000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000100000	000000000000000010000	000000000000000000000	000000000000000000000	000000000000000000000
